868	??	https://i.imgur.com/uVSKIgZ.jpg
871	??????	https://i.imgur.com/jK61tPU.jpg
872	??	https://i.imgur.com/uVSKIgZ.jpg
874	??	https://i.imgur.com/uVSKIgZ.jpg
873	??????	https://i.imgur.com/jK61tPU.jpg
878	??????	https://i.imgur.com/jK61tPU.jpg
879	??????	https://i.imgur.com/jK61tPU.jpg
880	??????	https://i.imgur.com/jK61tPU.jpg
883	??????	https://i.imgur.com/jK61tPU.jpg
881	??????	https://i.imgur.com/jK61tPU.jpg
882	??	https://i.imgur.com/uVSKIgZ.jpg
895	@K	https://i.imgur.com/voRusJz.jpg
901	?????	https://goo.gl/SrEoku
905	??????	https://i.imgur.com/jK61tPU.jpg
904	??????	https://i.imgur.com/jK61tPU.jpg
903	??	https://i.imgur.com/uVSKIgZ.jpg
912	74459b8194060cfd7ee62aef60ab712b34ee2c0601f082d3dcfb3d87	???KAI?????????????RATSOUNDS??????
913	74459b8194060cfd7ee62aef60ab712b34ee2c0601f082d3dcfb3d87	???KAI?????????????RATSOUNDS??????
914	74459b8194060cfd7ee62aef60ab712b34ee2c0601f082d3dcfb3d87	???KAI?????????????RATSOUNDS??????
915	74459b8194060cfd7ee62aef60ab712b34ee2c0601f082d3dcfb3d87	???KAI?????????????RATSOUNDS??????
916	74459b8194060cfd7ee62aef60ab712b34ee2c0601f082d3dcfb3d87	???KAI?????????????RATSOUNDS??????
969	MD??	https://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2&lang=tc
975	MD??	????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2\n????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2&LANG=EN\n????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2&LANG=TC
976	MD??	????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2\n????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2&LANG=EN\n????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2&LANG=TC
1011	??????	https://i.imgur.com/jK61tPU.jpg
1051	74459b8194060cfd7ee62aef60ab712b34ee2c0601f082d3dcfb3d87	???KAI?????????????RATSOUNDS??????
1036	MD????	https://m.gamer.com.tw/forum/C.php?bsn=30599&page=&snA=5896&last=
1049	??????	https://i.imgur.com/jK61tPU.jpg
1050	??	https://i.imgur.com/uVSKIgZ.jpg
1060	?	?????(2 AP 4 STAGE) - EXP 2814???????????\n?????(8 AP 8 STAGE) - EXP 10376????????4?DNA???(?10K~30K)??????CP?\nFFX???? - ???(8 AP 8 STAGE) - EXP 8888?????????1M-1?????\n\n???????? - https://1drv.ms/x/s!Ah_EutQ5gfmvhINIbCepL8nnoUqi1Q
1061	MFF??	?????(2 AP 4 STAGE) - EXP 2814???????????\n?????(8 AP 8 STAGE) - EXP 10376????????4?DNA???(?10K~30K)??????CP?\nFFX???? - ???(8 AP 8 STAGE) - EXP 8888?????????1M-1?????\n\n???????? - https://1drv.ms/x/s!Ah_EutQ5gfmvhINIbCepL8nnoUqi1Q
1063	MD????	https://ratsounds.github.io/saomddc/\n??????
1071	????????	https://i.imgur.com/WmHapEl.jpg
1073	MD??	????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2\n????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2&LANG=EN\n????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2&LANG=TC
1109	51476e9355667d465f94499e3ca357f48927dc31e85c9da560140155	?????
1111	MD??	https://i.imgur.com/4Wg1qTG.jpg
1148	MD??	https://i.imgur.com/4Wg1qTG.jpg
1152	??	https://i.imgur.com/8EWW7Qq.jpg
1171	MD??	????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2\n????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2&LANG=EN\n????\nhttps://api-defrag-ap.wrightflyer.net/webview/announcement?phone_type=2&LANG=TC
1189	????	HTTPS://I.IMGUR.COM/3NG4PDA.JPG
1271	??	https://i.imgur.com/Gl9PMV6.jpg
1322	@HEAD & SO EASY 	https://i.imgur.com/xEfsbF1.jpg
1342	MD??	https://i.imgur.com/5zg8cdL.jpg
1343	MD??	https://i.imgur.com/5zg8cdL.jpg
1344	b77fbd82bfbb30cc0fd04aee3ca67a62671ec1ebd82c3bb93a325dc2	UCCU??????????????
1345	??	https://i.imgur.com/mTQ5qsU.jpg
1346	bacba4bf19a029de20196e76bfe4fba09d386ac6196379fa22a20793	\???????/\???????/\???????/
1353	DNA	https://i.imgur.com/KsarLG2.jpg
1367	??	????\nhttps://1drv.ms/x/s!Ah_EutQ5gfmvhIQgqQm6kFIsmHT8uw\n???\nhttps://1drv.ms/x/s!Ah_EutQ5gfmvhINIbCepL8nnoUqi1Q\n??\nhttps://1drv.ms/x/s!Ah_EutQ5gfmvhIQ1wiwmIh4jhSTQwA
1374	D6	http://event.wasabii.com.tw/sw/171030_Pataboss/index.aspx
1383	MD??	https://i.imgur.com/5zg8cdL.jpg
1388	MD??	https://i.imgur.com/5zg8cdL.jpg
1389	MD??	https://i.imgur.com/5zg8cdL.jpg
1391	MD??	https://i.imgur.com/5zg8cdL.jpg
1392	MD??	https://i.imgur.com/5zg8cdL.jpg
1393	MD??	https://i.imgur.com/5zg8cdL.jpg
1413	??	https://i.imgur.com/WSSdliz.jpg
1414	??	https://i.imgur.com/kp91ISW.jpg
1415	???	https://i.imgur.com/gau5wt2.jpg
1419	??	https://i.imgur.com/UNMww9w.jpg
1420	?5	https://i.imgur.com/uVBHsmG.jpg
1421	?6	https://i.imgur.com/pWX8q7o.jpg
1423	?5	https://i.imgur.com/uVBHsmG.jpg
1424	?6	https://i.imgur.com/pWX8q7o.jpg
1425	?1	https://i.imgur.com/WSSdliz.jpg
1426	?2	https://i.imgur.com/kp91ISW.jpg
1427	?3	https://i.imgur.com/gau5wt2.jpg
1428	?4	https://i.imgur.com/UNMww9w.jpg
1431	?	https://i.imgur.com/zCKA9R1.jpg
1432	?9	https://i.imgur.com/YwdJYJ6.jpg
1433	?10	https://i.imgur.com/t7bE4l9.jpg
1434	?7	https://i.imgur.com/iPPR78z.jpg
1435	?8	https://i.imgur.com/zCKA9R1.jpg
1437	?8	https://i.imgur.com/zCKA9R1.jpg
1436	?7	https://i.imgur.com/iPPR78z.jpg
1438	?9	https://i.imgur.com/YwdJYJ6.jpg
1439	?10	https://i.imgur.com/t7bE4l9.jpg
1445	MD??	https://i.imgur.com/ry4mrA2.jpg
1452	@? 	https://i.imgur.com/B0SOd1e.jpg
1462	D6	http://event.wasabii.com.tw/sw/171030_Pataboss/index.aspx
1500	MD????	https://ratsounds.github.io/saomddc/\n??????
